student_id,department,course,semester,enrollment_status,gender,year,age,gpa,credits,tuition_fee,scholarship_amount,enrollment_date
STU03517,Computer Science,Data Structures,Fall 2024,Completed,Non-binary,Freshman,24,3.08,3,8385.72,3670.15,2024-08-25
STU03518,Biology,Anatomy,Spring 2023,Enrolled,Male,Sophomore,29,2.72,4,13006.5,645.68,2023-01-27
STU03519,Economics,Game Theory,Spring 2024,Completed,Female,Freshman,25,3.23,4,22833.32,6638.85,2024-01-13
STU03520,Psychology,Intro to Psychology,Fall 2024,Enrolled,Female,Senior,27,3.68,3,12079.43,5251.09,2024-08-31
STU03521,History,European History,Spring 2023,Dropped,Female,Senior,21,3.87,1,24325.53,7449.09,2023-01-21
STU03522,Physics,Quantum Physics,Spring 2025,Completed,Male,Freshman,21,2.48,3,11044.99,204.56,2025-01-12
STU03523,Chemistry,Organic Chemistry,Fall 2024,Enrolled,Male,Freshman,27,2.29,2,6941.08,1801.88,2024-08-14
STU03524,Biology,Cell Biology,Fall 2023,Completed,Female,Junior,22,2.64,1,7452.38,1324.07,2023-08-21
STU03525,English,American Literature,Fall 2023,Completed,Male,Sophomore,19,3.81,1,14213.98,536.01,2023-08-18
STU03526,History,Ancient Civilizations,Spring 2024,Enrolled,Male,Junior,21,3.03,2,15896.32,8817.63,2024-01-08
STU03527,Computer Science,Data Structures,Spring 2025,Completed,Female,Sophomore,29,3.15,2,16514.78,2123.87,2025-01-20
STU03528,Physics,Electromagnetism,Spring 2025,Enrolled,Male,Junior,20,2.73,2,17457.52,2719.33,2025-01-11
STU03529,Business Administration,Finance,Fall 2023,Enrolled,Male,Sophomore,25,2.94,1,7454.11,166.83,2023-08-27
STU03530,Mathematics,Probability,Fall 2024,Dropped,Female,Freshman,28,2.32,2,10491.44,2561.61,2024-08-24
STU03531,Chemistry,Physical Chemistry,Fall 2023,Enrolled,Male,Sophomore,23,4.0,2,7169.63,4135.21,2023-08-18
STU03532,English,American Literature,Spring 2024,Waitlisted,Male,Sophomore,22,2.79,2,17685.95,8575.2,2024-01-17
STU03533,Biology,Evolution,Fall 2024,Enrolled,Female,Junior,18,2.95,3,24474.26,6934.0,2024-08-26
STU03534,Physics,Electromagnetism,Fall 2023,Completed,Male,Junior,24,3.12,4,12898.97,3282.67,2023-08-24
STU03535,History,World History,Fall 2023,Completed,Male,Sophomore,26,3.33,3,21965.89,6951.25,2023-09-01
STU03536,Physics,Relativity,Spring 2023,Dropped,Female,Sophomore,26,1.98,4,15475.02,1059.29,2023-01-19
STU03537,Economics,International Economics,Fall 2024,Waitlisted,Male,Graduate,26,3.21,3,6492.26,1569.42,2024-08-22
STU03538,Physics,Optics,Spring 2024,Enrolled,Male,Freshman,29,3.3,3,17548.91,2.66,2024-01-18
STU03539,Physics,Quantum Physics,Spring 2025,Completed,Female,Graduate,33,3.13,1,23058.38,12568.38,2025-01-16
STU03540,Chemistry,Analytical Chemistry,Spring 2025,Enrolled,Male,Sophomore,25,3.94,1,5838.76,1385.83,2025-01-21
STU03541,Business Administration,Management,Spring 2024,Enrolled,Male,Junior,23,2.83,2,11047.38,4801.53,2024-01-14
STU03542,Biology,Microbiology,Spring 2025,Completed,Male,Senior,26,2.88,3,15484.68,2501.18,2025-01-21
STU03543,History,Ancient Civilizations,Fall 2024,Completed,Male,Graduate,28,3.61,4,12486.74,6358.26,2024-08-15
STU03544,Physics,Relativity,Spring 2025,Completed,Female,Sophomore,28,3.37,2,10417.72,270.94,2025-01-22
STU03545,Chemistry,Organic Chemistry,Spring 2025,Completed,Non-binary,Senior,22,3.7,2,18062.61,4733.01,2025-01-21
STU03546,Chemistry,General Chemistry,Spring 2024,Enrolled,Female,Senior,20,2.86,2,6055.67,655.0,2024-01-26
STU03547,Psychology,Cognitive Psychology,Fall 2023,Enrolled,Female,Senior,26,2.97,3,5894.44,724.71,2023-09-05
STU03548,Psychology,Abnormal Psychology,Fall 2023,Completed,Male,Freshman,20,3.04,4,13300.91,1714.59,2023-08-31
STU03549,Psychology,Cognitive Psychology,Fall 2023,Completed,Female,Graduate,28,2.03,1,15517.86,2161.28,2023-08-18
STU03550,History,World History,Spring 2024,Enrolled,Female,Freshman,20,3.26,1,16451.31,3315.15,2024-01-20
STU03551,History,Modern History,Fall 2024,Completed,Male,Sophomore,29,2.93,1,24008.84,8371.61,2024-08-24
STU03552,Economics,Macroeconomics,Spring 2024,Enrolled,Male,Sophomore,24,3.03,1,13462.36,7296.45,2024-01-15
STU03553,Mathematics,Linear Algebra,Fall 2024,Completed,Female,Graduate,27,3.29,1,22261.36,3915.42,2024-08-23
STU03554,Psychology,Cognitive Psychology,Spring 2024,Enrolled,Male,Sophomore,26,2.63,1,9566.21,2073.54,2024-01-17
STU03555,Chemistry,Analytical Chemistry,Spring 2025,Completed,Male,Senior,20,3.05,4,20777.4,1778.26,2025-01-09
STU03556,Physics,Thermodynamics,Fall 2024,Dropped,Female,Sophomore,24,3.38,4,22202.95,9531.42,2024-09-01
STU03557,Chemistry,Biochemistry,Spring 2025,Enrolled,Female,Graduate,27,2.61,1,24531.75,13940.66,2025-01-17
STU03558,Economics,Macroeconomics,Fall 2024,Completed,Female,Junior,22,1.5,1,10067.57,5385.45,2024-08-26
STU03559,Biology,Microbiology,Spring 2025,Enrolled,Female,Freshman,25,4.0,1,5118.67,661.85,2025-01-08
STU03560,Physics,Relativity,Spring 2024,Waitlisted,Female,Graduate,32,3.35,4,20291.13,10171.07,2024-01-26
STU03561,Mathematics,Discrete Math,Spring 2024,Waitlisted,Male,Graduate,29,2.81,2,17552.49,9487.16,2024-01-22
STU03562,Biology,Ecology,Fall 2023,Enrolled,Male,Senior,23,2.87,1,18604.26,6936.74,2023-09-01
STU03563,Physics,Thermodynamics,Spring 2025,Completed,Male,Sophomore,18,3.42,3,13465.18,4994.12,2025-01-07
STU03564,Business Administration,Marketing,Spring 2025,Enrolled,Male,Junior,19,3.8,3,8422.83,4192.47,2025-01-09
STU03565,Biology,Microbiology,Spring 2025,Completed,Female,Sophomore,28,3.0,3,15345.51,7725.05,2025-01-16
STU03566,Psychology,Intro to Psychology,Fall 2023,Dropped,Female,Junior,18,2.72,1,19350.74,3675.14,2023-08-24
STU03567,Computer Science,Data Structures,Spring 2025,Completed,Male,Freshman,29,3.35,3,18276.2,7491.87,2025-01-07
STU03568,Psychology,Intro to Psychology,Spring 2023,Enrolled,Male,Graduate,27,2.81,1,10778.87,1877.6,2023-01-13
STU03569,Computer Science,Intro to CS,Spring 2025,Completed,Female,Freshman,21,3.22,2,19788.23,905.33,2025-01-17
STU03570,Psychology,Developmental Psychology,Spring 2025,Completed,Male,Freshman,27,2.54,4,17119.0,4943.04,2025-01-20
STU03571,Psychology,Intro to Psychology,Fall 2024,Enrolled,Female,Freshman,28,3.53,2,24113.11,13412.71,2024-08-18
STU03572,Chemistry,Organic Chemistry,Spring 2023,Dropped,Male,Graduate,25,3.09,3,9649.38,1723.37,2023-01-25
STU03573,Chemistry,Physical Chemistry,Fall 2023,Enrolled,Male,Junior,28,2.6,2,17412.74,7966.6,2023-08-19
STU03574,Mathematics,Statistics,Spring 2023,Completed,Non-binary,Freshman,23,2.36,4,5643.69,161.64,2023-01-11
STU03575,Business Administration,Marketing,Fall 2023,Completed,Male,Junior,29,4.0,4,6051.74,927.06,2023-09-05
STU03576,Mathematics,Differential Equations,Fall 2024,Enrolled,Female,Sophomore,24,3.62,2,9588.01,1055.12,2024-08-24
STU03577,Mathematics,Discrete Math,Fall 2024,Waitlisted,Female,Sophomore,27,3.17,3,15337.17,8328.86,2024-08-22
STU03578,Economics,Microeconomics,Fall 2023,Waitlisted,Female,Freshman,21,3.73,3,23181.45,3035.57,2023-08-25
STU03579,Mathematics,Calculus I,Spring 2023,Completed,Female,Junior,19,2.82,3,21162.38,7770.84,2023-01-20
STU03580,Physics,Quantum Physics,Spring 2025,Enrolled,Female,Sophomore,27,3.36,4,14787.06,1364.79,2025-01-13
STU03581,Economics,Game Theory,Spring 2024,Enrolled,Female,Sophomore,22,3.01,1,19972.03,7922.26,2024-01-12
STU03582,Biology,Anatomy,Spring 2025,Enrolled,Female,Senior,18,3.98,3,12078.22,5466.79,2025-01-23
STU03583,Business Administration,Marketing,Fall 2024,Enrolled,Female,Junior,29,3.43,2,16553.38,3662.94,2024-08-15
STU03584,Biology,Evolution,Fall 2023,Enrolled,Female,Freshman,28,3.63,2,17974.67,7823.2,2023-08-16
STU03585,Mathematics,Linear Algebra,Fall 2023,Enrolled,Female,Senior,24,3.88,2,23165.77,5791.63,2023-08-18
STU03586,History,World History,Spring 2024,Enrolled,Male,Sophomore,26,2.49,3,12768.74,3335.69,2024-01-14
STU03587,Physics,Relativity,Spring 2024,Enrolled,Male,Sophomore,27,1.5,3,16768.88,3650.45,2024-01-16
STU03588,Chemistry,Analytical Chemistry,Fall 2024,Enrolled,Female,Graduate,27,2.54,3,22564.33,12935.74,2024-08-15
STU03589,Psychology,Developmental Psychology,Spring 2025,Enrolled,Male,Junior,21,3.05,2,6897.86,2481.0,2025-01-12
STU03590,Computer Science,Intro to CS,Spring 2024,Completed,Female,Junior,27,2.71,4,10745.32,494.93,2024-01-25
STU03591,Economics,Econometrics,Spring 2025,Waitlisted,Male,Junior,26,4.0,3,6333.31,2475.54,2025-01-19
STU03592,Physics,Electromagnetism,Spring 2024,Completed,Male,Senior,29,3.2,4,15738.16,7864.01,2024-01-23
STU03593,Physics,Relativity,Spring 2024,Enrolled,Male,Freshman,18,3.2,4,23900.44,7426.39,2024-01-13
STU03594,Computer Science,Intro to CS,Spring 2023,Waitlisted,Female,Junior,22,2.46,1,15366.62,5970.44,2023-01-28
STU03595,Biology,Cell Biology,Spring 2025,Enrolled,Female,Senior,18,3.48,2,19182.21,4718.61,2025-01-21
STU03596,Chemistry,General Chemistry,Spring 2025,Completed,Female,Freshman,22,4.0,1,20774.19,8536.36,2025-01-07
STU03597,Computer Science,Operating Systems,Spring 2024,Completed,Female,Freshman,25,2.71,4,7432.38,3448.56,2024-01-22
STU03598,Physics,Optics,Spring 2023,Completed,Male,Graduate,25,3.03,1,23156.52,3913.22,2023-01-20
STU03599,Mathematics,Linear Algebra,Spring 2025,Completed,Male,Sophomore,23,2.77,2,16849.49,6796.27,2025-01-14
STU03600,Physics,Electromagnetism,Fall 2024,Enrolled,Female,Senior,19,3.3,3,19816.25,293.85,2024-08-27
STU03601,Physics,Optics,Fall 2023,Waitlisted,Female,Junior,22,3.01,1,6621.79,3055.17,2023-08-22
STU03602,Computer Science,Databases,Spring 2023,Completed,Female,Senior,25,2.78,1,11554.54,2606.43,2023-01-12
STU03603,Biology,Ecology,Spring 2025,Enrolled,Male,Sophomore,18,3.11,3,24878.24,10262.94,2025-01-06
STU03604,Computer Science,Web Dev,Fall 2023,Waitlisted,Female,Sophomore,18,3.13,2,21540.2,3678.59,2023-08-21
STU03605,Psychology,Developmental Psychology,Spring 2023,Dropped,Female,Senior,26,2.54,3,13628.11,3097.0,2023-01-26
STU03606,Mathematics,Probability,Fall 2024,Completed,Female,Graduate,29,2.65,1,21263.02,3790.2,2024-08-18
STU03607,Business Administration,Management,Spring 2024,Enrolled,Female,Freshman,22,3.71,1,23022.62,220.27,2024-01-18
STU03608,Computer Science,Databases,Spring 2023,Enrolled,Female,Junior,19,3.7,2,15420.04,5748.3,2023-01-24
STU03609,Chemistry,General Chemistry,Fall 2024,Waitlisted,Male,Graduate,22,3.11,1,21249.12,9482.81,2024-08-22
STU03610,Chemistry,Biochemistry,Spring 2024,Completed,Male,Sophomore,18,2.26,1,15788.36,4047.88,2024-01-09
STU03611,Physics,Mechanics,Fall 2024,Completed,Female,Sophomore,24,2.3,1,9601.82,3522.06,2024-08-23
STU03612,History,US History,Spring 2025,Completed,Female,Freshman,27,3.3,2,17463.46,3642.09,2025-01-25
STU03613,Economics,Game Theory,Fall 2024,Enrolled,Male,Sophomore,28,3.99,4,17385.2,8835.77,2024-08-24
STU03614,Chemistry,Organic Chemistry,Spring 2025,Completed,Female,Junior,25,3.81,3,16720.03,2842.35,2025-01-23
STU03615,Psychology,Social Psychology,Spring 2025,Waitlisted,Female,Graduate,30,2.99,3,22547.3,1083.13,2025-01-12
STU03616,Computer Science,Databases,Fall 2023,Waitlisted,Male,Senior,29,2.25,4,5636.04,3053.31,2023-08-25
STU03617,Business Administration,Business Ethics,Spring 2023,Enrolled,Female,Graduate,23,3.24,4,8938.82,3327.75,2023-01-20
STU03618,Computer Science,Operating Systems,Spring 2023,Enrolled,Male,Senior,27,3.31,2,22791.81,6404.14,2023-01-26
STU03619,Biology,Microbiology,Spring 2025,Enrolled,Female,Freshman,27,4.0,4,24580.59,3479.9,2025-01-08
STU03620,English,American Literature,Spring 2024,Enrolled,Male,Graduate,27,3.14,1,17435.19,3294.63,2024-01-11
STU03621,Chemistry,Physical Chemistry,Spring 2025,Enrolled,Male,Freshman,23,2.3,3,10179.64,5347.83,2025-01-10
STU03622,Biology,Microbiology,Fall 2024,Completed,Male,Graduate,28,2.95,4,24456.26,6504.6,2024-08-23
STU03623,Chemistry,Biochemistry,Fall 2023,Dropped,Female,Sophomore,27,3.01,3,22406.08,12629.39,2023-08-23
STU03624,Computer Science,Databases,Fall 2024,Enrolled,Male,Junior,22,3.02,2,17538.64,8256.53,2024-08-15
STU03625,Biology,Ecology,Spring 2024,Dropped,Male,Senior,22,3.2,2,10456.34,5360.92,2024-01-10
STU03626,Chemistry,General Chemistry,Fall 2024,Enrolled,Female,Senior,24,4.0,1,17414.16,827.8,2024-08-16
STU03627,English,Poetry,Spring 2024,Completed,Female,Graduate,25,3.49,1,18236.43,9051.95,2024-01-19
STU03628,History,US History,Spring 2025,Completed,Male,Sophomore,29,3.53,3,15680.05,2229.29,2025-01-24
STU03629,Physics,Thermodynamics,Spring 2024,Enrolled,Female,Sophomore,20,3.56,2,18934.27,10648.7,2024-01-16
STU03630,Business Administration,Accounting,Fall 2024,Enrolled,Male,Sophomore,24,2.78,1,11932.87,2282.9,2024-08-27
STU03631,English,Linguistics,Fall 2024,Dropped,Female,Sophomore,27,2.87,1,9263.57,3473.96,2024-09-01
STU03632,Chemistry,General Chemistry,Spring 2025,Enrolled,Male,Sophomore,29,2.9,1,11619.57,1209.33,2025-01-18
STU03633,Economics,Macroeconomics,Spring 2023,Enrolled,Male,Sophomore,19,2.41,2,22545.6,1405.38,2023-01-16
STU03634,Computer Science,Databases,Spring 2023,Completed,Female,Sophomore,22,3.42,1,6767.56,3433.76,2023-01-25
STU03635,English,Linguistics,Fall 2023,Enrolled,Male,Graduate,29,3.04,2,9253.56,3120.16,2023-08-25
STU03636,Economics,Microeconomics,Spring 2024,Waitlisted,Female,Freshman,19,3.26,2,16820.48,3507.41,2024-01-14
STU03637,Mathematics,Differential Equations,Fall 2023,Enrolled,Male,Graduate,33,3.01,3,12622.87,7064.86,2023-09-03
STU03638,Computer Science,Algorithms,Fall 2023,Completed,Female,Freshman,28,3.64,1,23564.91,11268.38,2023-08-15
STU03639,Business Administration,Finance,Fall 2024,Enrolled,Female,Senior,24,2.93,4,24376.85,4671.9,2024-08-15
STU03640,Mathematics,Discrete Math,Spring 2023,Enrolled,Male,Graduate,25,2.78,3,19151.07,8434.18,2023-01-26
STU03641,History,World History,Spring 2024,Enrolled,Male,Junior,19,2.82,4,7175.92,2592.84,2024-01-28
STU03642,Mathematics,Discrete Math,Fall 2024,Enrolled,Female,Freshman,21,2.58,4,17216.77,1857.18,2024-08-19
STU03643,Business Administration,Entrepreneurship,Spring 2025,Enrolled,Male,Junior,27,2.85,2,21653.03,10193.68,2025-01-22
STU03644,Physics,Relativity,Fall 2023,Waitlisted,Female,Senior,23,3.53,4,9789.1,3188.95,2023-08-20
STU03645,Psychology,Intro to Psychology,Fall 2023,Enrolled,Male,Junior,28,3.26,2,12606.88,1396.54,2023-08-29
STU03646,Economics,Microeconomics,Spring 2025,Enrolled,Male,Junior,22,3.53,2,9135.63,3811.92,2025-01-18
STU03647,Business Administration,Business Ethics,Spring 2025,Waitlisted,Female,Senior,18,2.99,4,10698.6,4154.54,2025-01-13
STU03648,History,Ancient Civilizations,Spring 2024,Enrolled,Female,Senior,29,2.92,1,5622.17,1731.49,2024-01-09
STU03649,Physics,Mechanics,Spring 2025,Enrolled,Male,Junior,18,2.85,4,16799.55,4405.64,2025-01-17
STU03650,Psychology,Intro to Psychology,Spring 2024,Enrolled,Female,Freshman,27,3.13,2,21249.02,7162.8,2024-01-18
STU03651,Physics,Electromagnetism,Spring 2023,Enrolled,Male,Graduate,30,2.9,4,16087.28,5940.12,2023-01-12
STU03652,Computer Science,Operating Systems,Fall 2024,Completed,Male,Junior,21,3.59,2,12054.9,5940.08,2024-08-14
STU03653,Physics,Electromagnetism,Fall 2023,Completed,Female,Graduate,25,2.81,2,6315.36,3580.46,2023-08-24
STU03654,Mathematics,Differential Equations,Spring 2023,Dropped,Female,Junior,21,2.2,3,20606.76,9822.52,2023-01-23
STU03655,History,US History,Spring 2025,Enrolled,Male,Sophomore,18,3.38,3,6792.69,2783.85,2025-01-24
STU03656,Biology,Cell Biology,Spring 2023,Waitlisted,Male,Junior,18,3.12,2,15636.43,7516.88,2023-01-17
STU03657,Business Administration,Entrepreneurship,Fall 2024,Completed,Female,Freshman,19,3.1,2,17625.45,1459.71,2024-08-24
STU03658,Physics,Thermodynamics,Spring 2024,Completed,Female,Senior,29,4.0,4,12050.56,555.37,2024-01-10
STU03659,Business Administration,Finance,Spring 2023,Completed,Non-binary,Junior,20,1.97,1,16108.83,6966.99,2023-01-19
STU03660,Economics,Game Theory,Fall 2023,Completed,Male,Graduate,31,3.05,1,15874.53,2625.35,2023-08-22
STU03661,English,American Literature,Spring 2025,Enrolled,Male,Junior,23,3.44,1,11442.64,2270.72,2025-01-25
STU03662,History,European History,Fall 2023,Completed,Male,Senior,22,3.58,4,9459.55,3497.27,2023-08-30
STU03663,Biology,Ecology,Spring 2023,Enrolled,Male,Junior,22,3.14,3,18978.05,9125.75,2023-01-14
STU03664,English,American Literature,Spring 2025,Waitlisted,Female,Junior,23,3.4,4,18996.57,10925.54,2025-01-13
STU03665,English,Composition,Fall 2024,Waitlisted,Male,Senior,29,3.6,3,18397.82,8090.62,2024-08-28
STU03666,Business Administration,Management,Fall 2023,Enrolled,Female,Junior,22,3.3,3,12425.34,1098.16,2023-09-05
STU03667,Mathematics,Calculus I,Fall 2023,Completed,Male,Senior,20,3.14,2,17224.17,8127.52,2023-08-22
STU03668,Business Administration,Management,Fall 2023,Completed,Male,Freshman,23,3.1,2,7036.75,3077.59,2023-08-28
STU03669,Computer Science,Operating Systems,Spring 2025,Dropped,Female,Senior,24,3.04,2,5791.42,3353.23,2025-01-15
STU03670,Business Administration,Finance,Fall 2024,Completed,Female,Graduate,23,2.74,2,16396.57,3507.87,2024-08-16
STU03671,Chemistry,Biochemistry,Spring 2025,Enrolled,Female,Junior,24,1.99,4,24259.6,5687.36,2025-01-11
STU03672,English,Creative Writing,Fall 2023,Dropped,Male,Senior,19,3.86,4,13510.69,2533.86,2023-09-01
STU03673,Psychology,Intro to Psychology,Fall 2023,Enrolled,Female,Graduate,30,2.81,4,11105.29,1481.34,2023-08-17
STU03674,Physics,Thermodynamics,Spring 2023,Completed,Female,Freshman,28,4.0,4,13183.79,7845.3,2023-01-26
STU03675,Computer Science,Machine Learning,Fall 2023,Completed,Male,Junior,20,2.83,4,19342.39,4090.74,2023-08-21
STU03676,Psychology,Cognitive Psychology,Spring 2025,Enrolled,Female,Sophomore,22,2.84,1,7972.48,1937.3,2025-01-11
STU03677,Business Administration,Business Ethics,Fall 2024,Enrolled,Female,Senior,27,2.99,4,8257.44,2711.54,2024-08-23
STU03678,History,Ancient Civilizations,Spring 2023,Enrolled,Female,Sophomore,20,3.25,4,24150.85,5467.97,2023-01-14
STU03679,Biology,Cell Biology,Spring 2023,Waitlisted,Female,Sophomore,22,3.03,1,7446.92,1686.49,2023-01-26
STU03680,Computer Science,Databases,Spring 2024,Enrolled,Male,Junior,29,3.62,2,5332.79,2404.72,2024-01-10
STU03681,Biology,Genetics,Spring 2024,Completed,Female,Freshman,19,2.31,2,5614.54,1810.05,2024-01-22
STU03682,Psychology,Developmental Psychology,Spring 2024,Completed,Female,Sophomore,19,3.72,4,8406.63,2833.98,2024-01-17
STU03683,Computer Science,Web Dev,Fall 2024,Enrolled,Female,Senior,24,3.16,2,23063.05,5505.77,2024-08-19
STU03684,Computer Science,Web Dev,Spring 2025,Enrolled,Female,Freshman,28,3.38,1,19058.99,1062.89,2025-01-21
STU03685,Biology,Genetics,Fall 2023,Enrolled,Female,Graduate,24,3.31,2,15519.02,2354.55,2023-08-28
STU03686,English,Creative Writing,Spring 2025,Waitlisted,Female,Freshman,24,3.95,1,15116.21,5497.06,2025-01-24
STU03687,English,British Literature,Spring 2024,Completed,Female,Graduate,28,3.4,1,24310.22,2634.89,2024-01-13
STU03688,Psychology,Intro to Psychology,Fall 2023,Completed,Female,Freshman,24,3.37,3,15137.61,6655.16,2023-09-04
STU03689,Chemistry,General Chemistry,Spring 2023,Enrolled,Male,Junior,20,3.39,4,12649.16,3658.86,2023-01-24
STU03690,History,Modern History,Spring 2024,Completed,Female,Sophomore,21,2.48,1,14981.67,5865.32,2024-01-25
STU03691,Chemistry,Physical Chemistry,Fall 2024,Completed,Male,Junior,24,3.36,1,6296.2,1292.63,2024-08-27
STU03692,Biology,Cell Biology,Fall 2024,Enrolled,Female,Graduate,29,3.68,3,22127.07,6946.03,2024-08-21
STU03693,History,European History,Spring 2024,Completed,Female,Graduate,23,2.83,3,15314.72,6855.92,2024-01-20
STU03694,Computer Science,Data Structures,Spring 2025,Completed,Male,Senior,26,2.36,1,9432.18,2148.58,2025-01-17
STU03695,History,Modern History,Spring 2024,Completed,Female,Senior,24,3.05,1,14219.6,3697.73,2024-01-14
STU03696,History,World History,Spring 2023,Completed,Male,Graduate,29,2.25,4,24740.46,4428.84,2023-01-23
STU03697,Mathematics,Calculus I,Fall 2024,Completed,Female,Senior,27,3.0,3,9000.98,3014.57,2024-08-16
STU03698,Business Administration,Business Ethics,Fall 2024,Enrolled,Male,Senior,21,2.3,1,5735.78,2805.73,2024-08-24
STU03699,Economics,Microeconomics,Fall 2024,Waitlisted,Male,Graduate,22,3.88,2,6241.4,336.5,2024-08-21
STU03700,English,American Literature,Fall 2023,Completed,Male,Junior,28,2.0,4,8387.98,4005.26,2023-08-25
STU03701,English,Composition,Fall 2024,Completed,Male,Sophomore,23,3.41,2,16909.0,7884.53,2024-08-18
STU03702,Business Administration,Business Ethics,Fall 2024,Dropped,Male,Sophomore,19,2.29,4,15188.04,6609.63,2024-08-29
STU03703,History,US History,Spring 2023,Waitlisted,Female,Junior,29,3.32,1,7900.87,69.29,2023-01-20
STU03704,Mathematics,Probability,Spring 2024,Dropped,Female,Senior,22,2.7,4,5595.44,1692.56,2024-01-15
STU03705,Business Administration,Finance,Spring 2023,Waitlisted,Male,Sophomore,24,2.25,3,20723.37,3353.67,2023-01-19
STU03706,Biology,Genetics,Spring 2025,Completed,Male,Senior,29,3.28,4,17205.17,1754.89,2025-01-21
STU03707,Business Administration,Entrepreneurship,Spring 2025,Enrolled,Male,Junior,25,3.55,1,20847.02,3210.84,2025-01-17
STU03708,Physics,Thermodynamics,Spring 2023,Completed,Female,Senior,22,3.65,1,18182.27,4797.59,2023-01-18
STU03709,Biology,Cell Biology,Spring 2025,Completed,Male,Freshman,20,2.67,4,20620.86,8916.58,2025-01-10
STU03710,Physics,Relativity,Spring 2025,Completed,Female,Sophomore,21,3.25,2,8101.87,1302.76,2025-01-11
STU03711,Economics,International Economics,Spring 2024,Waitlisted,Female,Freshman,27,3.33,1,19329.74,496.42,2024-01-17
STU03712,Psychology,Social Psychology,Spring 2023,Enrolled,Female,Graduate,26,3.67,4,14723.29,2806.97,2023-01-26
STU03713,Biology,Cell Biology,Spring 2025,Enrolled,Male,Freshman,28,2.65,2,12374.81,6108.57,2025-01-09
STU03714,Mathematics,Calculus I,Spring 2025,Completed,Male,Sophomore,24,3.52,3,21711.88,8331.37,2025-01-06
STU03715,Chemistry,Analytical Chemistry,Fall 2023,Completed,Male,Senior,22,2.66,4,10354.21,328.99,2023-08-24
STU03716,Economics,Microeconomics,Spring 2025,Dropped,Female,Senior,19,2.9,1,12004.04,5559.6,2025-01-25
STU03717,Business Administration,Entrepreneurship,Fall 2024,Enrolled,Male,Graduate,33,3.86,4,9703.11,4387.49,2024-08-25
STU03718,English,Composition,Spring 2024,Completed,Male,Graduate,23,3.03,4,22572.43,10613.65,2024-01-28
STU03719,Psychology,Cognitive Psychology,Fall 2023,Dropped,Male,Graduate,27,3.0,3,7212.42,951.83,2023-08-26
STU03720,Physics,Electromagnetism,Spring 2025,Dropped,Female,Senior,26,2.55,3,24533.21,6611.97,2025-01-07
STU03721,Biology,Microbiology,Fall 2024,Waitlisted,Male,Freshman,20,3.45,1,10838.19,3184.41,2024-08-23
STU03722,Chemistry,Organic Chemistry,Spring 2025,Completed,Male,Junior,27,3.66,3,17286.65,5478.83,2025-01-16
STU03723,Economics,Macroeconomics,Spring 2024,Dropped,Male,Graduate,31,3.62,1,7822.84,1817.68,2024-01-28
STU03724,Mathematics,Linear Algebra,Spring 2023,Completed,Male,Senior,24,2.04,2,24702.52,5209.09,2023-01-13
STU03725,History,World History,Spring 2023,Enrolled,Male,Graduate,23,2.82,2,24515.79,5460.05,2023-01-15
STU03726,Chemistry,Analytical Chemistry,Spring 2025,Completed,Female,Sophomore,19,2.66,2,5526.77,3282.65,2025-01-07
STU03727,English,British Literature,Spring 2024,Completed,Male,Freshman,20,2.89,2,6631.83,1916.29,2024-01-15
STU03728,Mathematics,Linear Algebra,Fall 2024,Completed,Male,Junior,20,3.15,4,19943.8,11454.55,2024-08-28
STU03729,Biology,Evolution,Spring 2024,Completed,Female,Junior,25,3.06,2,14628.62,2796.89,2024-01-23
STU03730,Physics,Mechanics,Spring 2025,Enrolled,Non-binary,Senior,21,3.76,2,14022.8,3528.16,2025-01-25
STU03731,History,Ancient Civilizations,Spring 2024,Dropped,Male,Senior,18,3.77,3,15853.08,8909.81,2024-01-28
STU03732,Chemistry,Physical Chemistry,Spring 2025,Waitlisted,Female,Sophomore,27,2.91,3,7914.82,1092.2,2025-01-21
STU03733,Computer Science,Intro to CS,Spring 2025,Completed,Female,Sophomore,26,3.07,1,17189.23,4350.85,2025-01-11
STU03734,Psychology,Abnormal Psychology,Fall 2024,Enrolled,Female,Senior,20,2.73,1,24670.47,3040.73,2024-08-21
STU03735,English,Creative Writing,Fall 2024,Completed,Male,Sophomore,28,3.51,2,18807.87,1641.06,2024-08-26
STU03736,Economics,Microeconomics,Spring 2024,Completed,Female,Sophomore,20,2.95,2,22844.62,9595.21,2024-01-09
STU03737,English,Composition,Spring 2025,Waitlisted,Male,Sophomore,19,2.9,1,14081.52,4445.33,2025-01-14
STU03738,Mathematics,Calculus I,Spring 2023,Enrolled,Male,Graduate,30,3.47,2,23632.15,13181.82,2023-01-25
STU03739,Mathematics,Discrete Math,Spring 2024,Enrolled,Male,Junior,25,3.16,1,14598.51,5296.72,2024-01-18
STU03740,Physics,Optics,Fall 2024,Waitlisted,Male,Junior,20,2.23,1,23687.51,3418.8,2024-08-29
STU03741,English,Poetry,Spring 2025,Completed,Male,Freshman,27,3.89,2,15110.83,6294.25,2025-01-13
STU03742,Computer Science,Databases,Fall 2024,Completed,Male,Freshman,26,3.58,2,7043.26,3813.0,2024-08-27
STU03743,History,Ancient Civilizations,Fall 2023,Waitlisted,Male,Freshman,22,4.0,2,23824.43,10568.56,2023-08-27
STU03744,Physics,Relativity,Fall 2024,Completed,Male,Graduate,24,3.36,3,23652.34,6789.69,2024-08-23
